Emotion value,Carlos 2,Carlos 3,Carlos 4,Carlos 5,Carlos 6,Carlos 7,Carlos 8,Carlos 9,Carlos 10,Young 1,Young 2,Young 3,Young 4,Young 5,Nuwan 1,Nuwan 2,Nuwan 3,Nuwan 4,Nuwan 5,Nuwan 6,Nuwan 7,Nuwan 8,Nuwan 9,Nuwan 10,Nuwan 11,Nuwan 12,Nuwan 13,Nuwan 14,Nuwan 15,Nuwan 16,Gender,Age
1,0.315414836,0.119921244,0.217661401,0.035352662,0.106609913,0.20462385,0.19201255,0.439857154,0.247945599,0.827703246,1.040014022,0.508737244,0.795857775,0.529093868,0.033405025,0.058713481,0.084038846,0.114066201,0.038953452,0.058378937,0.085784403,0.116251836,0.116747701,0.081986282,0.055866015,0.057223984,0.083701032,0.111937192,0.20462385,0.03328003,1,27
3,0.313348639,0.1192782,0.216313183,0.035661922,0.088410643,0.201766767,0.187618649,0.448914182,0.261338807,0.780562323,0.983569329,0.502929919,0.793601732,0.494666444,0.05560044,0.076031569,0.101745941,0.132812907,0.059295938,0.078903597,0.101511535,0.125547835,0.130962764,0.092950755,0.054907405,0.054756884,0.092915635,0.131633685,0.201766767,0.068907983,1,27
3,0.313390201,0.119292817,0.216341287,0.035664378,0.088565308,0.201769879,0.187603258,0.449033453,0.261473523,0.78047929,0.983384331,0.502832869,0.793666592,0.494477965,0.055497776,0.075969458,0.101684871,0.132742722,0.059187562,0.078787299,0.101408034,0.125468455,0.130953206,0.092929813,0.054883131,0.054740813,0.092872221,0.131556871,0.201769879,0.068831032,1,27
3,0.313258055,0.119364036,0.216310792,0.035622672,0.088484507,0.20158994,0.187524832,0.448872729,0.261391752,0.780363802,0.983137877,0.502916431,0.79374808,0.494436192,0.055452278,0.075874923,0.101573342,0.132621284,0.059150054,0.078750124,0.1013717,0.125431259,0.130811929,0.092859353,0.054864936,0.054695587,0.092843751,0.131523827,0.20158994,0.068869561,1,27
3,0.312862232,0.120010371,0.216435995,0.035372939,0.089756344,0.200425082,0.186820971,0.449195222,0.262422387,0.77862226,0.979330781,0.502339541,0.795055436,0.491956575,0.053952119,0.074519155,0.10011407,0.130989233,0.057646018,0.077143227,0.099917818,0.124253869,0.129757625,0.092146131,0.054459721,0.054207471,0.092151053,0.130404576,0.200425082,0.06822589,1,27
3,0.312895568,0.121064995,0.216980094,0.035073964,0.093558926,0.19891846,0.185676719,0.451234873,0.265613305,0.775204806,0.971814679,0.500276241,0.797687895,0.486175795,0.050588267,0.071887036,0.09734845,0.127871001,0.054329264,0.073458583,0.096585059,0.121613012,0.128242016,0.090943893,0.053595001,0.053356391,0.090684012,0.127880496,0.19891846,0.066330865,1,27
3,0.31303324,0.122092039,0.217562559,0.034800217,0.09757372,0.197508973,0.1845596,0.453466148,0.268969221,0.771799701,0.964325055,0.498106385,0.800352223,0.480336467,0.047178014,0.069260395,0.094586,0.124753553,0.051166605,0.069725837,0.093177186,0.118916204,0.126817017,0.089803421,0.052720632,0.05253493,0.089246385,0.125307391,0.197508973,0.064350936,1,27
3,0.314559027,0.122984033,0.218771454,0.034798228,0.104754008,0.197093607,0.183592096,0.458569592,0.275047229,0.767664349,0.955207707,0.49396318,0.803662223,0.471837436,0.042261701,0.066081831,0.09136546,0.121080647,0.047160566,0.064349343,0.088201906,0.115052878,0.126081087,0.088842141,0.051539675,0.051733257,0.087357353,0.12161136,0.197093607,0.060909384,1,27
3,0.315987021,0.123719875,0.219852826,0.03483628,0.11122048,0.196840348,0.182787719,0.463188316,0.280477425,0.764127081,0.947448413,0.490330026,0.806510487,0.464562405,0.037955403,0.063339876,0.088586802,0.117912606,0.044360174,0.059746073,0.083830212,0.111652914,0.125605342,0.088158881,0.05051523,0.051092262,0.085801577,0.118372725,0.196840348,0.057894655,1,27
3,0.315054851,0.125066849,0.22006043,0.034290857,0.113759853,0.194336044,0.181303668,0.463663759,0.282450201,0.760654837,0.939851802,0.489323483,0.809334871,0.459891558,0.035118643,0.060625438,0.085565929,0.114537961,0.042669682,0.056713086,0.080889977,0.109250683,0.123440109,0.08683488,0.049699844,0.050173666,0.08466607,0.116122647,0.194336044,0.05664167,1,27
3,0.314496383,0.125949534,0.220222635,0.033942668,0.11557102,0.192723508,0.180329893,0.46409532,0.283864912,0.75834049,0.934783584,0.488582372,0.81124712,0.45671878,0.033239367,0.058826946,0.083553605,0.112287575,0.041706801,0.054673753,0.078884445,0.107615503,0.122045765,0.085983324,0.049150055,0.049578979,0.083928225,0.114592969,0.192723508,0.055755202,1,27
3,0.312658408,0.127196811,0.219927594,0.033271076,0.115322422,0.189843808,0.178954308,0.462323689,0.283482062,0.755944455,0.929520232,0.489192544,0.813263046,0.454714367,0.032159055,0.056994433,0.081338415,0.109839693,0.040923713,0.053325833,0.077567045,0.106456984,0.119655893,0.084698429,0.048687313,0.048797138,0.083350133,0.113530617,0.189843808,0.055765986,1,27
3,0.31080133,0.128391142,0.21959612,0.032618547,0.114815548,0.187028943,0.177637274,0.460400375,0.282889059,0.753727554,0.924642177,0.489943101,0.81515593,0.453022055,0.031362985,0.055331371,0.079280269,0.107566313,0.04024348,0.052182859,0.076451613,0.105459174,0.117328834,0.083459417,0.048274387,0.048056915,0.082850044,0.112619308,0.187028943,0.0559105,1,27
3,0.309155489,0.129408907,0.21928161,0.032058663,0.114206867,0.184592402,0.176515089,0.458612241,0.282234917,0.751887497,0.920587932,0.490695236,0.81674707,0.451728113,0.03085553,0.053978747,0.0775685,0.105675628,0.039702469,0.051305247,0.075597706,0.1046827,0.115321661,0.08239796,0.047942422,0.047431404,0.082458466,0.111912637,0.184592402,0.056126526,1,27
3,0.30711572,0.130546396,0.218829321,0.031410704,0.11298125,0.181752477,0.17526157,0.456151975,0.281041807,0.749990484,0.916403493,0.491875036,0.8184064,0.450756001,0.030655646,0.052624043,0.075780973,0.10370613,0.039159904,0.050616561,0.074941254,0.104041584,0.113003751,0.081195647,0.0476329,0.046741863,0.082106722,0.111337555,0.181752477,0.056639054,1,27
3,0.305574267,0.13145988,0.218514055,0.030912962,0.11224998,0.179525774,0.174254799,0.454390963,0.280299042,0.748384947,0.91285958,0.492679272,0.819824826,0.449746994,0.030431901,0.051495381,0.074291268,0.102058834,0.038707734,0.049930127,0.074278186,0.10342372,0.111181924,0.080238445,0.047356226,0.046186409,0.081793001,0.110777575,0.179525774,0.056945417,1,27
3,0.304545881,0.13209818,0.218317955,0.030576126,0.111866571,0.177996977,0.173551148,0.453268822,0.27988884,0.747222051,0.910290479,0.493167524,0.820861108,0.448925702,0.030248627,0.050687581,0.07322293,0.100874461,0.038387847,0.049383212,0.073745891,0.102939801,0.109927991,0.079573323,0.047148627,0.045797821,0.081559078,0.110336555,0.177996977,0.057104653,1,27
3,0.303853437,0.132557625,0.218200656,0.030342253,0.111716987,0.17692376,0.173044563,0.452568563,0.279701281,0.746346,0.908353471,0.493443095,0.821647105,0.448220748,0.030074325,0.050082281,0.072426225,0.099988934,0.038154502,0.048922921,0.073293979,0.102539379,0.109043352,0.079098077,0.046985014,0.045517483,0.081375284,0.109969666,0.17692376,0.057160969,1,27
3,0.303336234,0.132860267,0.218092712,0.030180614,0.111453904,0.176181457,0.172711057,0.451967648,0.279437913,0.745817646,0.907185436,0.493726722,0.822122596,0.447901691,0.030049838,0.049725849,0.071938846,0.099448905,0.03801187,0.048707344,0.073086326,0.102343977,0.108438444,0.07878056,0.046895818,0.04533479,0.081277513,0.109792771,0.176181457,0.057278762,1,27
7,0.316602348,0.121731456,0.219156356,0.036249762,0.077165397,0.19057137,0.153140115,0.408528167,0.256032523,0.673763395,0.973287061,0.544472055,0.692255576,0.529927606,0.065469114,0.080987222,0.104540224,0.124703144,0.063030665,0.077358494,0.098257977,0.126734533,0.1356988,0.104590598,0.074895525,0.066531419,0.090018128,0.119921778,0.19057137,0.055575122,0,41
7,0.316602348,0.121731456,0.219156356,0.036249762,0.077165397,0.19057137,0.153140115,0.408528167,0.256032523,0.673763395,0.973287061,0.544472055,0.692255576,0.529927606,0.065469114,0.080987222,0.104540224,0.124703144,0.063030665,0.077358494,0.098257977,0.126734533,0.1356988,0.104590598,0.074895525,0.066531419,0.090018128,0.119921778,0.19057137,0.055575122,0,41
7,0.316602348,0.121731456,0.219156356,0.036249762,0.077165397,0.19057137,0.153140115,0.408528167,0.256032523,0.673763395,0.973287061,0.544472055,0.692255576,0.529927606,0.065469114,0.080987222,0.104540224,0.124703144,0.063030665,0.077358494,0.098257977,0.126734533,0.1356988,0.104590598,0.074895525,0.066531419,0.090018128,0.119921778,0.19057137,0.055575122,0,41
7,0.315544691,0.122102016,0.218811327,0.035964859,0.077441411,0.189251103,0.153314717,0.409561988,0.256735088,0.674567953,0.972094874,0.542515194,0.693932219,0.527376239,0.068352427,0.084339423,0.106748413,0.12706977,0.065271527,0.080249647,0.101845224,0.129606225,0.136697202,0.10500051,0.07500467,0.06689796,0.090431496,0.120306803,0.189251103,0.056597248,0,41
7,0.313831077,0.122713717,0.218257924,0.035527867,0.077893598,0.1873057,0.153559872,0.410804489,0.257527876,0.675598211,0.970052171,0.539959515,0.696455543,0.5237889,0.072693053,0.089606744,0.110149411,0.13087441,0.068567681,0.08456038,0.107332684,0.133962835,0.138209718,0.105589506,0.075164833,0.067479643,0.091008404,0.120884118,0.1873057,0.057449187,0,41
7,0.311949929,0.123354081,0.217634155,0.035156476,0.07841243,0.184866881,0.153894973,0.412887068,0.25911343,0.677165674,0.967958481,0.536113342,0.699581322,0.518935456,0.078113989,0.096348305,0.114816357,0.13596052,0.072693168,0.08989537,0.114072108,0.139276875,0.140071265,0.106370021,0.075360621,0.068129517,0.091813067,0.121859581,0.184866881,0.059685854,0,41
7,0.311533679,0.123383871,0.217438377,0.035280513,0.078566433,0.182936208,0.154258771,0.416552787,0.262381554,0.67950311,0.968220678,0.530768592,0.70180603,0.513901126,0.082043271,0.100921455,0.118879733,0.13961643,0.075970014,0.093824699,0.118525431,0.142808595,0.141391199,0.107130762,0.075508822,0.068343143,0.09273011,0.123174863,0.182936208,0.066034743,0,41
7,0.312523963,0.122616733,0.217544874,0.036202141,0.078436205,0.17886555,0.155191717,0.427784103,0.272711263,0.686362653,0.972133866,0.516029805,0.70603718,0.501650049,0.089733944,0.109003935,0.127823663,0.146320061,0.082925596,0.101607097,0.126369773,0.149131761,0.14410911,0.108981163,0.075811001,0.068296285,0.095143652,0.12686331,0.17886555,0.087460375,0,41
7,0.313153598,0.121999683,0.217545274,0.037023382,0.078401714,0.174725031,0.156104871,0.438508091,0.282534011,0.692994855,0.975435835,0.502552125,0.710446377,0.490207351,0.09776082,0.117556029,0.13686367,0.153366169,0.0900204,0.109655411,0.134798867,0.155936752,0.147251627,0.110826827,0.076119421,0.068385031,0.097512641,0.1306271,0.174725031,0.107700021,0,41
7,0.313638628,0.121554639,0.217561026,0.037602059,0.078367033,0.171947278,0.156721628,0.445826296,0.289247411,0.697531825,0.977766574,0.493766467,0.713392995,0.482788347,0.103166014,0.123250406,0.142945921,0.158062861,0.094794472,0.115049953,0.140452417,0.160524744,0.149528129,0.112078798,0.076325289,0.068446435,0.099122555,0.133263673,0.171947278,0.121582227,0,41
7,0.31419602,0.121155628,0.217637537,0.038052736,0.078289213,0.170180954,0.157134115,0.450957896,0.293990543,0.70068543,0.979706214,0.487870653,0.715199536,0.47796991,0.106565914,0.126680629,0.146857114,0.160894982,0.097842662,0.118413036,0.143835942,0.163302022,0.151038921,0.112906727,0.076453563,0.068430453,0.100209585,0.135062442,0.170180954,0.13152564,0,41
7,0.315257413,0.120578932,0.217878712,0.038556716,0.07807927,0.169145884,0.157436551,0.455376556,0.298176371,0.703304301,0.98219582,0.483129311,0.716053038,0.474527589,0.108433593,0.128145978,0.149286127,0.162108302,0.099652981,0.12016971,0.145133934,0.164448389,0.151941128,0.113478114,0.076520626,0.06824132,0.101027783,0.13638374,0.169145884,0.140635676,0,41
7,0.316382507,0.119988373,0.218145294,0.039046985,0.077854307,0.168380058,0.157687691,0.459310104,0.301948489,0.705602586,0.984669971,0.479046217,0.716587899,0.471702425,0.109789833,0.129024007,0.151176159,0.162833379,0.101004213,0.121366965,0.145768426,0.165068705,0.152631762,0.113939253,0.076564969,0.068022222,0.101716933,0.137481554,0.168380058,0.148926036,0,41
7,0.317142419,0.119600827,0.218331319,0.039355777,0.077701187,0.168042759,0.157819773,0.461559331,0.304136098,0.70689451,0.986251163,0.476780675,0.716748975,0.470225495,0.110366232,0.129254831,0.152085372,0.163025838,0.101607629,0.121813881,0.145792915,0.165161968,0.152945226,0.114172113,0.076580388,0.067862966,0.102085694,0.138057677,0.168042759,0.153781628,0,41
7,0.317663973,0.119342507,0.218463019,0.039553863,0.077594683,0.167922495,0.157887425,0.462849551,0.305412262,0.707619166,0.987279532,0.475519385,0.716736388,0.469470556,0.110547825,0.129186248,0.152481018,0.162973775,0.101830144,0.121897097,0.145560495,0.165024157,0.153060094,0.114283499,0.076582122,0.067745672,0.102279007,0.13835092,0.167922495,0.156649432,0,41
7,0.318057934,0.119161545,0.218569887,0.039679302,0.077509832,0.168009911,0.157901808,0.46341409,0.306007429,0.707904859,0.987963015,0.475027357,0.716529716,0.46930946,0.110331747,0.128756345,0.152404976,0.162628994,0.101690766,0.121602803,0.144988217,0.164597878,0.152979654,0.11429046,0.076569821,0.067642785,0.102329249,0.138409379,0.168009911,0.158060248,0,41
7,0.318254999,0.119071011,0.21862334,0.03974228,0.077467629,0.168056529,0.157908421,0.463690282,0.306300364,0.708043647,0.988303636,0.474788029,0.716423193,0.469234735,0.110219273,0.128538171,0.152363116,0.162454696,0.101615976,0.121449586,0.144695209,0.164379078,0.152936691,0.114292682,0.076563384,0.067591124,0.102352885,0.138436286,0.168056529,0.158754728,0,41
7,0.318322936,0.119053888,0.218649102,0.039740127,0.077447971,0.168240586,0.157876234,0.463397423,0.306050162,0.707844627,0.988332209,0.475138731,0.716201111,0.469594912,0.109843098,0.128099531,0.151990796,0.162101052,0.101300398,0.121060678,0.144221711,0.164000968,0.152762886,0.114220943,0.076548517,0.067559355,0.102270736,0.13829235,0.168240586,0.158277918,0,41
4,0.317748125,0.115217861,0.216462565,0.037364439,0.082774944,0.187284557,0.155522714,0.413406755,0.257884057,0.653994477,0.981236185,0.541996514,0.66650057,0.531826591,0.07635687,0.091322051,0.114151214,0.141355118,0.069889493,0.08732986,0.108441631,0.132236548,0.139056442,0.104852384,0.075286054,0.067093945,0.09431908,0.126707292,0.187284557,0.053620666,0,41
4,0.317748125,0.115217861,0.216462565,0.037364439,0.082774944,0.187284557,0.155522714,0.413406755,0.257884057,0.653994477,0.981236185,0.541996514,0.66650057,0.531826591,0.07635687,0.091322051,0.114151214,0.141355118,0.069889493,0.08732986,0.108441631,0.132236548,0.139056442,0.104852384,0.075286054,0.067093945,0.09431908,0.126707292,0.187284557,0.053620666,0,41
4,0.31814431,0.115616482,0.216860133,0.037402958,0.082242461,0.185836904,0.154938597,0.413836955,0.258906212,0.648542567,0.976321587,0.542968876,0.664271461,0.530112234,0.07808995,0.093135851,0.115872784,0.142846156,0.070698741,0.088428529,0.109589055,0.133844289,0.139677179,0.105839588,0.076108395,0.06746936,0.094307446,0.126506106,0.185836904,0.054497785,0,41
4,0.317973513,0.115726266,0.21682775,0.037357124,0.082006871,0.185631057,0.154903296,0.413917046,0.259024876,0.647648125,0.975961362,0.543043035,0.663600169,0.52998902,0.078274461,0.093457808,0.116260417,0.143204266,0.070834426,0.088563736,0.109674846,0.134096948,0.139873169,0.106147446,0.076441433,0.067669699,0.094417543,0.126555506,0.185631057,0.05466088,0,41
4,0.317008589,0.116158574,0.216551087,0.037123538,0.081175847,0.185815716,0.155034201,0.414237691,0.259227535,0.645531507,0.975138004,0.543012047,0.661989898,0.529511684,0.078434947,0.094267896,0.117394803,0.144261595,0.071193653,0.088712952,0.109521434,0.134545294,0.140655707,0.107241084,0.077638152,0.068365349,0.094861279,0.126853462,0.185815716,0.055483956,0,41
4,0.315613503,0.117342265,0.216424344,0.036749947,0.080705244,0.191418173,0.155872263,0.415641105,0.259829327,0.64290809,0.965046702,0.542901098,0.666193759,0.523924914,0.078267984,0.095298686,0.118696445,0.145210151,0.071956455,0.088322291,0.108247778,0.13403978,0.14257807,0.108895769,0.078783352,0.068397706,0.09479431,0.127240181,0.191418173,0.060076382,0,41
4,0.314674329,0.119368018,0.216945027,0.036397003,0.082748918,0.210203699,0.158414556,0.418863643,0.260546412,0.645068624,0.93676046,0.542202515,0.688616409,0.507913877,0.076432377,0.094714149,0.117691686,0.143406487,0.072722507,0.085916706,0.104058242,0.129787542,0.145967324,0.109821294,0.077558583,0.065672044,0.09338389,0.12829782,0.210203699,0.071766048,0,41
4,0.316501695,0.120238718,0.218314964,0.03668261,0.086625339,0.226514677,0.160193616,0.421159991,0.261042503,0.65053312,0.911208479,0.54203559,0.713923471,0.493907425,0.074901888,0.092718839,0.114458389,0.139534962,0.072842794,0.083762868,0.10104864,0.12531433,0.148040889,0.108823799,0.073872589,0.06203102,0.092081255,0.129586559,0.226514677,0.08070264,0,41
4,0.318691984,0.120917119,0.219770269,0.037106072,0.089906098,0.238719875,0.161248824,0.423051689,0.261872438,0.653249297,0.889030821,0.542423934,0.734788133,0.482231595,0.07440724,0.091573183,0.112134364,0.136639503,0.073200541,0.082567445,0.099358597,0.122349149,0.150107231,0.108449268,0.070969264,0.059320616,0.091486194,0.130926775,0.238719875,0.087867413,0,41
4,0.319896018,0.121157505,0.220502475,0.037373247,0.09168051,0.244746039,0.161780983,0.42389467,0.26217349,0.655252356,0.878741725,0.542559304,0.745671154,0.476769499,0.074017806,0.090764802,0.110706181,0.134955727,0.073274935,0.081900698,0.098502943,0.120731242,0.151144853,0.108225693,0.06939244,0.058069461,0.091445455,0.131804225,0.244746039,0.091183665,0,41
4,0.32136516,0.121470705,0.221402481,0.037703128,0.092698378,0.247295553,0.161588774,0.424663922,0.263154134,0.65295554,0.868835523,0.543442147,0.751529516,0.472161842,0.075002011,0.091345951,0.110733989,0.134701517,0.073860987,0.082349117,0.098992684,0.12087863,0.151992065,0.108506915,0.068711798,0.057102788,0.090940876,0.131719648,0.247295553,0.093683549,0,41
4,0.322554306,0.121782952,0.22215816,0.037967153,0.092787143,0.246480806,0.160907425,0.425187658,0.264405339,0.647949548,0.861930566,0.544646544,0.751742163,0.469447504,0.07680682,0.092922518,0.111982963,0.135710982,0.074699987,0.083536284,0.100360993,0.122375652,0.152438465,0.109096024,0.068968464,0.056598512,0.090136065,0.130860209,0.246480806,0.094924468,0,41
4,0.32265341,0.121656671,0.222145394,0.038001922,0.092767073,0.245673969,0.160799977,0.42501253,0.264331955,0.64811702,0.863301295,0.544659211,0.750742556,0.470205002,0.076821979,0.092849621,0.111909721,0.135682324,0.074617012,0.083601622,0.100529464,0.122492005,0.15215953,0.108909041,0.068877405,0.056628019,0.090067327,0.130674771,0.245673969,0.094337409,0,41
